review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
I don't have an iPhone and this showed up on my tv recently,1,2025-07-03 10:18:54,Google Play,NEGATIVE,-0.9938797950744629,"['an iphone', 'my tv']",neutral,"{'an iphone': 'Neutral', 'my tv': 'Neutral'}",review
"um dos piores serviços de stream que existem. Parece até que estão fazendo um favor aos clientes na hora de entregar o serviço. Várias vezes deslogado da conta e quando faço o login ficam oferecendo teste de 7 dias grátis como se eu não tivesse assinatura, 2 dias sem conseguir assistir nada por isso. Péssimo.",1,2025-07-03 08:40:36,Google Play,NEGATIVE,-0.9631222486495972,"['dos', 'serviços de stream que existem', 'parece até que estão fazendo um favor aos', 'hora de entregar o serviço', 'várias', 'oferecendo teste', '2 dias sem conseguir assistir nada por isso', 'péssimo']",neutral,"{'dos': 'Negative', 'serviços de stream que existem': 'Negative', 'parece até que estão fazendo um favor aos': 'Negative', 'hora de entregar o serviço': 'Negative', 'várias': 'Negative', 'oferecendo teste': 'Negative', '2 dias sem conseguir assistir nada por isso': 'Negative', 'péssimo': 'Negative'}",review
"Apple TV is pretty good. I was considering switching from Roku to ATV in order to have fewer advertisements, but ATV is basically the same in that regard, and annoyingly will insert advertisements as my show or movie should be starting. Otherwise I like the slightly better Atmos encoding and possibly better video quality. Overall, though, I expected better from Apple.",3,2025-07-03 05:47:56,Google Play,NEGATIVE,-0.9794344305992126,"['apple tv', 'roku', 'atv', 'order', 'fewer advertisements', 'atv', 'that regard', 'advertisements', 'my show', 'movie', 'the slightly better atmos', 'possibly better video quality', 'apple']",neutral,"{'apple tv': 'Positive', 'roku': 'Negative', 'atv': 'Positive', 'order': 'Negative', 'fewer advertisements': 'Negative', 'that regard': 'Negative', 'advertisements': 'Negative', 'my show': 'Negative', 'movie': 'Neutral', 'the slightly better atmos': 'Positive', 'possibly better video quality': 'Positive', 'apple': 'Positive'}",review
sadly no option to watch on a Chromecast,1,2025-07-03 03:24:04,Google Play,NEGATIVE,-0.9997050166130066,"['sadly no option', 'a chromecast']",sadness,"{'sadly no option': 'Neutral', 'a chromecast': 'Negative'}",review
movies keep pausing,1,2025-07-03 03:22:35,Google Play,POSITIVE,0.7912789583206177,['movies'],neutral,{'movies': 'Negative'},review
I'm having the same problem to I would log in and then it will log out to,3,2025-07-03 03:19:56,Google Play,NEGATIVE,-0.9974495768547058,['the same problem'],neutral,{'the same problem': 'Negative'},bug_report
impossible to cancel dont do it,1,2025-07-03 01:03:25,Google Play,POSITIVE,0.982358992099762,[],neutral,{},review
cannot lig in. Pissed!!!,3,2025-07-03 00:32:34,Google Play,NEGATIVE,-0.9980134963989258,[],anger,{},review
"No deja manejar la calidad de video por lo que no funciona con não ancho de banda, si no se está en línea o en modo avión borra las descargas, ¿para qué sirve entonces?",2,2025-07-03 00:00:04,Google Play,NEGATIVE,-0.9878837466239929,"['calidad de video por', 'si no', 'línea o', 'entonces']",neutral,"{'calidad de video por': 'Negative', 'si no': 'Negative', 'línea o': 'Negative', 'entonces': 'Negative'}",review
"First time log in was horrible, its a real tedious process. Worse than all the other streaming sites I use.",2,2025-07-02 23:19:07,Google Play,NEGATIVE,-0.9997727274894714,"['first time log', 'its a real tedious process', 'all the other streaming sites']",disgust,"{'first time log': 'Negative', 'its a real tedious process': 'Negative', 'all the other streaming sites': 'Negative'}",review
they make it impossible for you to cancel your free trial. Disgusting service as they lock your account.,1,2025-07-02 23:14:05,Google Play,NEGATIVE,-0.9984562397003174,"['your free trial', 'disgusting service', 'your account']",disgust,"{'your free trial': 'Neutral', 'disgusting service': 'Negative', 'your account': 'Negative'}",review
pathetic,1,2025-07-02 20:21:08,Google Play,NEGATIVE,-0.9998106360435486,[],neutral,{},review
"Not fit for purpose - yet again I tried to do the simplest of things, just sign up and subscribe. Half an hour later I was fuming at the atrociously irritating sign in process that kept sending me around in circles, so gave up. I can only guess that Apple don't want new customers. How can a tech company make such a shockingly bad app with a mind numbingly tedious sign up process?",1,2025-07-02 19:28:27,Google Play,NEGATIVE,-0.9996916055679321,"['purpose', 'things', 'the atrociously irritating sign', 'process', 'circles', 'apple', 'new customers', 'a tech company', 'such a shockingly bad app', 'a mind numbingly tedious sign up process']",anger,"{'purpose': 'Negative', 'things': 'Negative', 'the atrociously irritating sign': 'Negative', 'process': 'Negative', 'circles': 'Negative', 'apple': 'Negative', 'new customers': 'Negative', 'a tech company': 'Negative', 'such a shockingly bad app': 'Negative', 'a mind numbingly tedious sign up process': 'Negative'}",review
the worst experience you ever had whatever you try to search they will not show the result I am so disappointed and I don't like this,1,2025-07-02 18:25:57,Google Play,NEGATIVE,-0.9995548129081726,"['the worst experience', 'the result']",sadness,"{'the worst experience': 'Negative', 'the result': 'Negative'}",review
why subtitles are not showing on app,4,2025-07-02 18:05:10,Google Play,NEGATIVE,-0.9991909861564636,"['subtitles', 'app']",sadness,"{'subtitles': 'Negative', 'app': 'Neutral'}",review
"Very poor performance of the app. The program freezes in between. It is not easy like Netflix. Performance of the app does not match with the name of the brand. Like others I have also have issues with login. In case Android app is not your focus remove the app, it will save people money and frustration while saving your reputation.",1,2025-07-02 17:44:02,Google Play,NEGATIVE,-0.9996916055679321,"['very poor performance', 'the app', 'the program', 'netflix', 'performance', 'the app', 'the name', 'the brand', 'issues', 'login', 'case', 'android app', 'your focus', 'the app', 'people', 'money', 'frustration', 'your reputation']",neutral,"{'very poor performance': 'Negative', 'the app': 'Negative', 'the program': 'Negative', 'netflix': 'Negative', 'performance': 'Negative', 'the name': 'Negative', 'the brand': 'Negative', 'issues': 'Negative', 'login': 'Negative', 'case': 'Negative', 'android app': 'Negative', 'your focus': 'Negative', 'people': 'Negative', 'money': 'Negative', 'frustration': 'Negative', 'your reputation': 'Negative'}",bug_report
why everything is lagging.fix it,1,2025-07-02 12:23:01,Google Play,NEGATIVE,-0.9997565150260925,[],sadness,{},bug_report
"Warning! Android App will not allow you to view purchased TV shows or movies... Despite owning a Mac, and able to view your shows via a generic smart TV (not even an apple box) but not my phone? B.S.",1,2025-07-02 12:05:26,Google Play,NEGATIVE,-0.998659610748291,"['warning', 'android app', 'purchased tv shows', 'movies', 'a mac', 'your shows', 'a generic smart tv', '(not even an apple box', 'b.s']",fear,"{'warning': 'Negative', 'android app': 'Negative', 'purchased tv shows': 'Negative', 'movies': 'Neutral', 'a mac': 'Positive', 'your shows': 'Neutral', 'a generic smart tv': 'Neutral', '(not even an apple box': 'Neutral', 'b.s': 'Negative'}",review
it's well worth the price. some good movies and a lot of entertainment,3,2025-07-02 11:28:11,Google Play,POSITIVE,0.9998791217803955,"['some good movies', 'a lot', 'entertainment']",joy,"{'some good movies': 'Positive', 'a lot': 'Positive', 'entertainment': 'Positive'}",review
really nice movie shows and love it 😍,5,2025-07-02 02:37:20,Google Play,POSITIVE,0.9998774528503418,['really nice movie shows'],joy,{'really nice movie shows': 'Positive'},review
"The app doesn't even allow me to sign in to my Apple account. Asks me to enter a verification code from my trusted devices, but neither my MacBook Pro nor my iPad Pro show a verification code. No option to send the code to my trusted phone number either and no link to ""I didn't receive a code"" as the help article suggests. Completely disastrous. Reading other people's comments about not supporting Chromecast just seals it - the only reason I downloaded the app in the first place...",1,2025-07-02 02:33:33,Google Play,NEGATIVE,-0.9996498823165894,"['the app', 'my apple account', 'a verification code', 'my trusted devices', 'neither my macbook', 'my ipad', 'a verification code', 'no option', 'the code', 'my trusted phone number', 'no link', 'a code', 'the help article', ""other people's comments"", 'chromecast', 'just seals', 'the only reason', 'the app', 'the first place']",disgust,"{'the app': 'Negative', 'my apple account': 'Negative', 'a verification code': 'Negative', 'my trusted devices': 'Negative', 'neither my macbook': 'Negative', 'my ipad': 'Negative', 'no option': 'Negative', 'the code': 'Negative', 'my trusted phone number': 'Negative', 'no link': 'Negative', 'a code': 'Negative', 'the help article': 'Negative', ""other people's comments"": 'Negative', 'chromecast': 'Negative', 'just seals': 'Negative', 'the only reason': 'Negative', 'the first place': 'Negative'}",review
Apple is so stupid. I have an apple TV account that I PAY FOR but since I don't have an apple device I cannot get the app. there was ONE good show on apple (crapple tv) and that's over with. it says a movie I want to watch is available on apple tv but it won't play because I don't have the app. this bullcrap is getting canceled ASAP.,1,2025-07-02 01:58:41,Google Play,NEGATIVE,-0.9995962977409363,"['apple', 'an apple tv account', 'an apple device', 'the app', 'one good show', 'apple', '(crapple tv', 'a movie', 'apple tv', 'the app', 'this bullcrap']",sadness,"{'apple': 'Negative', 'an apple tv account': 'Negative', 'an apple device': 'Negative', 'the app': 'Negative', 'one good show': 'Negative', '(crapple tv': 'Negative', 'a movie': 'Negative', 'apple tv': 'Negative', 'this bullcrap': 'Negative'}",review
"please add the movies like on prime video, I tried searching the movie Call Me By Your Name, by Timothee Chalamet and I didn't find it nor it didn't pop up, so please add the movies 🙏🏽",1,2025-07-02 01:10:16,Google Play,NEGATIVE,-0.9951804876327515,"['the movies', 'prime video', 'the movie', 'your name', 'timothee chalamet', 'the movies']",neutral,"{'the movies': 'Negative', 'prime video': 'Positive', 'the movie': 'Negative', 'your name': 'Negative', 'timothee chalamet': 'Neutral'}",feature_request
can't pinch to zoom. watch full screen. unlike Netflix & Prime Video.,1,2025-07-02 01:04:31,Google Play,POSITIVE,0.9643523693084717,"['full screen', 'netflix', 'prime video']",neutral,"{'full screen': 'Positive', 'netflix': 'Neutral', 'prime video': 'Neutral'}",review
Not for me,1,2025-07-02 00:38:41,Google Play,NEGATIVE,-0.9976820945739746,[],neutral,{},review
"Poor. Disappointing. Doesn't work on Android. Videos are blurry, and keep fluctuating from normal to strange tone. Strange they haven't worked on it. Uninstalling the app now.",1,2025-07-02 00:26:32,Google Play,NEGATIVE,-0.9996803998947144,"['videos', 'strange tone', 'the app']",sadness,"{'videos': 'Negative', 'strange tone': 'Negative', 'the app': 'Negative'}",review
"not compatible with Android 15, doesn't play downloaded videos, sometimes even online, have to reboot the phone everytime I need to use the app",1,2025-07-02 00:17:58,Google Play,NEGATIVE,-0.9978138208389282,"['downloaded videos', 'the phone everytime', 'the app']",sadness,"{'downloaded videos': 'Negative', 'the phone everytime': 'Negative', 'the app': 'Negative'}",review
I have tried to cancel Apple TV several times cancel it,1,2025-07-02 00:10:07,Google Play,NEGATIVE,-0.9997835755348206,['apple tv'],neutral,{'apple tv': 'Negative'},review
"when streaming movies on my app, the movie keeps freezing",1,2025-07-01 22:37:05,Google Play,NEGATIVE,-0.985601007938385,"['my app', 'the movie']",sadness,"{'my app': 'Negative', 'the movie': 'Negative'}",review
some contents shows error while playing,1,2025-07-01 21:18:46,Google Play,NEGATIVE,-0.9995830655097961,"['some contents', 'error']",neutral,"{'some contents': 'Negative', 'error': 'Negative'}",bug_report
"Finally after months of issues with this app on Android TV, it working fine and it is a great app. Thumbs up to Apple for making this app accessible fo Android users.",5,2025-07-01 20:35:09,Google Play,POSITIVE,0.999308705329895,"['months', 'issues', 'this app', 'android tv', 'a great app', 'apple', 'this app', 'android users']",joy,"{'months': 'Negative', 'issues': 'Negative', 'this app': 'Positive', 'android tv': 'Neutral', 'a great app': 'Positive', 'apple': 'Positive', 'android users': 'Neutral'}",bug_report
Apple doesn't have tons of shows or movies but what have worth watching. I enjoyed watching every movie and show and I will continue to do so. Thank you Apple TV,5,2025-07-01 20:24:37,Google Play,POSITIVE,0.9997989535331726,"['apple', 'tons', 'shows', 'movies', 'every movie', 'apple tv']",joy,"{'apple': 'Positive', 'tons': 'Positive', 'shows': 'Positive', 'movies': 'Positive', 'every movie': 'Positive', 'apple tv': 'Positive'}",review
Not the best streaming app for android. you are good only in your apple system. it's really pity coming from a software hardware giant a poor quality app. very jittery streaming and black outs between scenes.,2,2025-07-01 19:23:40,Google Play,NEGATIVE,-0.9995706677436829,"['not the best streaming app', 'your apple system', 'pity', 'a software hardware giant', 'a poor quality app', 'very jittery streaming and black outs', 'scenes']",anger,"{'not the best streaming app': 'Negative', 'your apple system': 'Neutral', 'pity': 'Negative', 'a software hardware giant': 'Negative', 'a poor quality app': 'Negative', 'very jittery streaming and black outs': 'Negative', 'scenes': 'Negative'}",review
